Name, X, Y, Z
,00.1601767,0-0.1624661,0-0.2579215
,00.1601792,0-0.1624703,0-0.2579328
,00.1601792,0-0.1624703,0-0.2579328
,00.160179,0-0.1624702,0-0.2579318
,00.1601789,0-0.1624699,0-0.2579313
,00.1601789,0-0.1624699,0-0.2579313
,00.1601789,0-0.1624699,0-0.2579311
,00.1601789,0-0.1624699,0-0.2579311
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601789,0-0.16247,0-0.2579312
,00.1601788,0-0.16247,0-0.2579313
,00.1601833,0-0.1624482,0-0.2579478
,00.1601833,0-0.1624482,0-0.2579478
,00.1601355,0-0.1624577,0-0.2579916
,00.1601234,0-0.1623484,0-0.2579988
,00.1601463,0-0.1622952,0-0.2579799
,00.1601463,0-0.1622952,0-0.2579799
,00.1601463,0-0.1622952,0-0.2579799
,00.1601668,0-0.1623969,0-0.2579319
,00.1601668,0-0.1623969,0-0.2579319
,00.1601766,0-0.162434,0-0.2579401
,00.1601762,0-0.1624352,0-0.2579585
,00.1601762,0-0.1624352,0-0.2579585
,00.1601727,0-0.1624017,0-0.257964
,00.1601717,0-0.1623608,0-0.2579717
,00.1601732,0-0.1623795,0-0.257972
,00.1601732,0-0.1623795,0-0.257972
,00.1601762,0-0.1624394,0-0.2579708
,00.1601775,0-0.1624691,0-0.2579699
,00.1601775,0-0.1624691,0-0.2579699
,00.1601781,0-0.1624778,0-0.2579692
,00.1601788,0-0.1624815,0-0.2579679
,00.1601788,0-0.1624815,0-0.2579679
,00.1601797,0-0.1624852,0-0.257966
,00.1601797,0-0.1624852,0-0.257966
,00.16018,0-0.1624868,0-0.2579652
,00.1601804,0-0.1624881,0-0.2579644
,00.1601804,0-0.1624881,0-0.2579644
,00.1601807,0-0.1624893,0-0.2579636
,00.1601809,0-0.1624903,0-0.2579627
,00.1601821,0-0.1624888,0-0.2579587
,00.1601821,0-0.1624888,0-0.2579587
,00.1601821,0-0.1624888,0-0.2579587
,00.1601929,0-0.1624796,0-0.2579383
,00.1601929,0-0.1624796,0-0.2579383
,00.1601913,0-0.1624745,0-0.2579379
,00.1601909,0-0.1624661,0-0.2579357
,00.1601909,0-0.1624661,0-0.2579357
,00.1601863,0-0.1624271,0-0.2579391
,00.1601837,0-0.1623944,0-0.2579373
,00.1601837,0-0.1623944,0-0.2579373
,00.1601817,0-0.1623313,0-0.2579356
,00.1601817,0-0.1623313,0-0.2579356
,00.1601815,0-0.1623172,0-0.2579346
,00.1601794,0-0.1623544,0-0.2579373
,00.1601794,0-0.1623544,0-0.2579373
,00.1601849,0-0.1624485,0-0.2579298
,00.160183,0-0.1624749,0-0.2579308
,00.1601839,0-0.1624844,0-0.2579304
,00.1601839,0-0.1624844,0-0.2579304
,00.1601839,0-0.1624844,0-0.2579304
,00.1601839,0-0.1624872,0-0.2579293
,00.1601839,0-0.1624872,0-0.2579293
,00.1601845,0-0.1624889,0-0.2579291
,00.1601852,0-0.1624909,0-0.2579289
,00.1601852,0-0.1624909,0-0.2579289
,00.1601877,0-0.1624972,0-0.257928
,00.1601904,0-0.1625052,0-0.257927
,00.1601904,0-0.1625061,0-0.2579269
,00.1601904,0-0.1625061,0-0.2579269
,00.1601909,0-0.1625079,0-0.2579269
,00.1601921,0-0.1625004,0-0.2579239
,00.1601885,0-0.1624971,0-0.2579276
,00.1601848,0-0.1624868,0-0.2579283
,00.1601848,0-0.1624868,0-0.2579283
,00.1601848,0-0.1624868,0-0.2579283
,00.1601778,0-0.1624562,0-0.2579337
,00.1601778,0-0.1624562,0-0.2579337
,00.1601774,0-0.1624463,0-0.2579347
,00.1601781,0-0.1624452,0-0.2579344
,00.1601781,0-0.1624452,0-0.2579344
,00.160179,0-0.1624537,0-0.2579331
,00.1601787,0-0.1624542,0-0.2579332
,00.1601772,0-0.1624419,0-0.2579332
,00.1601772,0-0.1624419,0-0.2579332
,00.1601759,0-0.1624242,0-0.2579349
,00.1601766,0-0.162423,0-0.2579346
,00.1601785,0-0.1624358,0-0.2579349
,00.1601785,0-0.1624454,0-0.2579339
,00.1601785,0-0.1624454,0-0.2579339
,00.1601785,0-0.1624454,0-0.2579339
,00.1601775,0-0.1624379,0-0.2579332
,00.1601775,0-0.1624379,0-0.2579332
,00.1601785,0-0.1624459,0-0.2579339
,00.1601789,0-0.1624562,0-0.2579327
,00.1601789,0-0.1624562,0-0.2579327
,00.1601783,0-0.1624636,0-0.2579319
,00.1601771,0-0.1624632,0-0.2579324
,00.1601776,0-0.1624642,0-0.2579324
,00.1601776,0-0.1624642,0-0.2579324
,00.1601784,0-0.1624673,0-0.2579314
,00.1601805,0-0.1624605,0-0.2579293
,00.1601805,0-0.1624605,0-0.2579293
,00.1601759,0-0.1623691,0-0.2579311
,00.1601756,0-0.1621808,0-0.2579331
,00.1601756,0-0.1621808,0-0.2579331
,00.1601987,0-0.1621656,0-0.2579172
,00.1601987,0-0.1621656,0-0.2579172
,00.1601934,0-0.1621499,0-0.2579162
,00.1601934,0-0.1621082,0-0.2579181
,00.1601934,0-0.1621082,0-0.2579181
,00.1601786,0-0.1623081,0-0.2579274
,00.1601786,0-0.1624568,0-0.2579369
,00.1601786,0-0.1624568,0-0.2579369
,00.1601835,0-0.1624751,0-0.2579328
,00.1601793,0-0.162471,0-0.2579304
,00.1601793,0-0.162471,0-0.2579304
,00.1601781,0-0.162468,0-0.2579315
,00.1601784,0-0.1624681,0-0.2579315
,00.1601786,0-0.1624688,0-0.2579313
,00.1601788,0-0.1624691,0-0.2579312
,00.1601788,0-0.1624691,0-0.2579312
,00.1601788,0-0.1624692,0-0.2579312
,00.1601787,0-0.1624692,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624691,0-0.2579312
,00.1601787,0-0.162469,0-0.2579312
,00.1601787,0-0.162469,0-0.2579312
,00.1601787,0-0.162469,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601787,0-0.1624689,0-0.2579312
,00.1601786,0-0.162469,0-0.2579316
,00.1601786,0-0.1624691,0-0.2579316
,00.1601663,0-0.1624503,0-0.2579375
,00.1601598,0-0.1624302,0-0.2579418
,00.1601598,0-0.1624302,0-0.2579418
,00.1601613,0-0.1624063,0-0.2579485
,00.1601613,0-0.1624063,0-0.2579485
,00.160169,0-0.1623667,0-0.2579447
,00.1601738,0-0.1623756,0-0.2579352
,00.1601786,0-0.1623787,0-0.2579244
,00.1601821,0-0.1624694,0-0.2579154
,00.1601821,0-0.1624694,0-0.2579154
,00.1601821,0-0.1624694,0-0.2579154
,00.1601745,0-0.1624919,0-0.2579156
,00.1601745,0-0.1624919,0-0.2579156
,00.1601745,0-0.162493,0-0.2579136
,00.1601743,0-0.1624931,0-0.2579131
,00.1601743,0-0.1624931,0-0.2579131
,00.1601743,0-0.1624934,0-0.2579129
,00.1601742,0-0.1624934,0-0.257913
,00.1601742,0-0.1624931,0-0.2579134
,00.1601742,0-0.1624931,0-0.2579134
,00.1601743,0-0.1624931,0-0.2579137
,00.1601744,0-0.1624929,0-0.257914
,00.1601744,0-0.1624929,0-0.257914
,00.1601744,0-0.162493,0-0.2579143
,00.1601745,0-0.162493,0-0.2579146
,00.1601745,0-0.162493,0-0.2579146
,00.1601746,0-0.162493,0-0.2579151
,00.1601746,0-0.162493,0-0.2579151
,00.1601746,0-0.162493,0-0.2579153
,00.1601746,0-0.162493,0-0.2579155
,00.1601746,0-0.162493,0-0.2579155
,00.1601747,0-0.1624928,0-0.2579158
,00.1601749,0-0.1624928,0-0.2579156
,00.1601748,0-0.1624928,0-0.2579161
,00.1601748,0-0.1624928,0-0.2579161
,00.1601748,0-0.1624928,0-0.2579161
,00.1601748,0-0.1624926,0-0.2579166
,00.1601748,0-0.1624926,0-0.2579166
,00.1601749,0-0.1624924,0-0.2579168
,00.160175,0-0.1624924,0-0.2579173
,00.160175,0-0.1624924,0-0.2579173
,00.1601764,0-0.1624946,0-0.2579154
,00.1601759,0-0.1624974,0-0.2579148
,00.1601755,0-0.1624956,0-0.2579147
,00.1601755,0-0.1624956,0-0.2579147
,00.1601752,0-0.1624936,0-0.2579174
,00.1601755,0-0.162492,0-0.2579195
,00.1601762,0-0.1624916,0-0.2579199
,00.1601762,0-0.162492,0-0.257921
,00.1601762,0-0.162492,0-0.257921
,00.1601762,0-0.162492,0-0.257921
,00.160176,0-0.1624932,0-0.2579212
,00.160176,0-0.1624932,0-0.2579212
,00.1601762,0-0.1624918,0-0.2579229
,00.1601776,0-0.1624935,0-0.2579215
,00.1601776,0-0.1624935,0-0.2579215
,00.160177,0-0.1624935,0-0.2579235
,00.1601782,0-0.1624928,0-0.2579223
,00.160176,0-0.1624946,0-0.2579272
,00.160176,0-0.1624946,0-0.2579272
,00.1601778,0-0.1624951,0-0.2579257
,00.1601676,0-0.1624955,0-0.2579321
,00.1601676,0-0.1624955,0-0.2579321
,00.1601787,0-0.1624913,0-0.2579273
,00.1601791,0-0.162488,0-0.2579285
,00.1601791,0-0.162488,0-0.2579285
,00.1601796,0-0.1624865,0-0.2579266
,00.1601796,0-0.1624865,0-0.2579266
,00.1601754,0-0.1624898,0-0.2579302
,00.1601783,0-0.1624868,0-0.2579297
,00.1601783,0-0.1624868,0-0.2579297
,00.1601786,0-0.162484,0-0.2579307
,00.1601788,0-0.162482,0-0.257932
,00.1601793,0-0.1624808,0-0.2579305
,00.1601793,0-0.1624808,0-0.2579305
,00.1601793,0-0.1624808,0-0.2579305
,00.1601791,0-0.1624788,0-0.2579313
,00.1601791,0-0.1624788,0-0.2579313
,00.1601789,0-0.1624778,0-0.2579315
,00.1601834,0-0.1624773,0-0.2579283
,00.1601834,0-0.1624773,0-0.2579283
,00.1601795,0-0.1624763,0-0.2579285
,00.1601796,0-0.1624756,0-0.257928
,00.1601796,0-0.1624756,0-0.257928
,00.1601799,0-0.1624747,0-0.2579265
,00.1601794,0-0.1624736,0-0.2579284
,00.1601821,0-0.162473,0-0.2579295
,00.1601821,0-0.162473,0-0.2579295
,00.160182,0-0.1624726,0-0.2579298
,00.1601789,0-0.1624721,0-0.2579307
,00.1601786,0-0.1624716,0-0.2579325
,00.1601786,0-0.1624715,0-0.2579324
,00.1601786,0-0.1624715,0-0.2579324
,00.1601786,0-0.1624715,0-0.2579324
,00.1601786,0-0.1624716,0-0.2579319
,00.1601786,0-0.1624716,0-0.2579319
,00.1601787,0-0.1624715,0-0.2579319
,00.1601787,0-0.1624716,0-0.257932
,00.1601787,0-0.1624716,0-0.257932
,00.1601787,0-0.1624717,0-0.2579322
,00.1601787,0-0.1624719,0-0.2579323
,00.1601788,0-0.1624718,0-0.2579324
,00.1601788,0-0.1624718,0-0.2579324
,00.1601788,0-0.1624717,0-0.2579324
,00.1601788,0-0.1624717,0-0.2579323
,00.1601787,0-0.1624719,0-0.2579322
,00.1601787,0-0.1624719,0-0.2579322
,00.1601787,0-0.1624718,0-0.2579322
,00.1601787,0-0.1624718,0-0.2579322
,00.1601787,0-0.1624718,0-0.257932
,00.1601787,0-0.1624718,0-0.257932
,00.1601787,0-0.1624718,0-0.2579319
,00.1601787,0-0.1624716,0-0.2579319
,00.1601787,0-0.1624716,0-0.2579319
,00.1601787,0-0.1624716,0-0.2579318
,00.1601786,0-0.1624716,0-0.2579317
,00.1601786,0-0.1624716,0-0.2579316
,00.1601786,0-0.1624716,0-0.2579316
,00.1601786,0-0.1624716,0-0.2579316
,00.1601786,0-0.1624715,0-0.2579315
,00.1601786,0-0.1624715,0-0.2579315
,00.1601786,0-0.1624715,0-0.2579314
,00.1601786,0-0.1624715,0-0.2579314
,00.1601786,0-0.1624715,0-0.2579314
,00.1601786,0-0.1624715,0-0.2579314
,00.1601812,0-0.1624716,0-0.2579301
,00.1601812,0-0.1624716,0-0.2579301
,00.160179,0-0.1624707,0-0.2579296
,00.160179,0-0.1624707,0-0.2579296
,00.1601791,0-0.1624694,0-0.2579291
,00.1601803,0-0.1624691,0-0.2579305
,00.1601803,0-0.1624691,0-0.2579305
,00.1601811,0-0.16247,0-0.2579307
,00.1601808,0-0.1624705,0-0.2579307
,00.1601796,0-0.1624701,0-0.2579277
,00.1601796,0-0.1624701,0-0.2579277
,00.1601792,0-0.1624696,0-0.2579291
,00.1601792,0-0.1624693,0-0.2579294
,00.1601792,0-0.1624693,0-0.2579294
,00.1601787,0-0.1624694,0-0.2579312
,00.1601786,0-0.1624689,0-0.2579315
,00.1601786,0-0.1624689,0-0.2579315
,00.1601787,0-0.1624689,0-0.2579315
,00.1601787,0-0.1624689,0-0.2579315
,00.1601786,0-0.1624691,0-0.2579314
,00.1601787,0-0.1624689,0-0.2579314
,00.1601787,0-0.1624689,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601787,0-0.162469,0-0.2579314
,00.1601787,0-0.162469,0-0.2579314
,00.1601796,0-0.1624693,0-0.2579277
,00.1601788,0-0.1624582,0-0.2579339
,00.1601788,0-0.1624582,0-0.2579339
,00.1601789,0-0.1624632,0-0.2579322
,00.1601802,0-0.1624683,0-0.257931
,00.1601802,0-0.1624683,0-0.257931
,00.1601801,0-0.1624703,0-0.2579252
,00.1601788,0-0.16247,0-0.2579303
,00.1601786,0-0.1624687,0-0.2579317
,00.1601786,0-0.1624687,0-0.2579317
,00.1601786,0-0.1624698,0-0.2579311
,00.1601786,0-0.1624696,0-0.2579313
,00.1601793,0-0.1624694,0-0.257929
,00.1601788,0-0.1624695,0-0.2579309
,00.1601788,0-0.1624695,0-0.2579309
,00.1601786,0-0.1624692,0-0.2579315
,00.1601786,0-0.1624688,0-0.2579315
,00.1601786,0-0.1624688,0-0.2579315
,00.1601786,0-0.1624689,0-0.2579315
,00.1601787,0-0.162469,0-0.2579314
,00.1601787,0-0.162469,0-0.2579314
,00.1601787,0-0.162469,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601787,0-0.162469,0-0.2579314
,00.1601787,0-0.1624691,0-0.2579314
,00.1601786,0-0.162469,0-0.2579314
,00.1601786,0-0.162469,0-0.2579314
,00.1601786,0-0.162469,0-0.2579314
,00.1601786,0-0.162469,0-0.2579314
,00.1601786,0-0.1624689,0-0.2579314
,00.1601786,0-0.1624689,0-0.2579314
,00.1601786,0-0.1624689,0-0.2579314
,00.1601796,0-0.1624692,0-0.2579277
,00.1601796,0-0.1624692,0-0.2579277
,00.1601789,0-0.1624696,0-0.2579304
,00.160179,0-0.1624695,0-0.2579301
,00.1601794,0-0.1624587,0-0.2579319
,00.1601794,0-0.1624587,0-0.2579319
,00.160181,0-0.1624521,0-0.2579288
,00.1601813,0-0.1624445,0-0.257928
,00.1601802,0-0.1624312,0-0.2579281
,00.1601802,0-0.1624312,0-0.2579281
,00.1601824,0-0.1624285,0-0.2579275
,00.1601824,0-0.1624285,0-0.2579275
,00.1601812,0-0.1624339,0-0.2579265
,00.1601812,0-0.1624339,0-0.2579265
,00.1601828,0-0.1624396,0-0.2579274
,00.1601776,0-0.1624322,0-0.25793
,00.1601776,0-0.1624322,0-0.25793
,00.1601809,0-0.1624598,0-0.2579358
,00.1601786,0-0.1624637,0-0.2579287
,00.1601788,0-0.1624626,0-0.2579282
,00.1601788,0-0.1624626,0-0.2579282
,00.1601791,0-0.1624625,0-0.257929
,00.1601792,0-0.1624636,0-0.2579296
,00.1601792,0-0.1624642,0-0.2579299
,00.1601792,0-0.1624642,0-0.2579299
,00.1601792,0-0.1624644,0-0.2579299
,00.1601792,0-0.1624644,0-0.2579299
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624641,0-0.2579297
,00.1601792,0-0.1624641,0-0.2579297
,00.1601792,0-0.1624642,0-0.2579297
,00.1601792,0-0.1624642,0-0.2579297
,00.1601792,0-0.1624642,0-0.2579297
,00.1601792,0-0.1624643,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579297
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624643,0-0.2579297
,00.1601792,0-0.1624643,0-0.2579297
,00.1601792,0-0.1624641,0-0.2579297
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
